v0,angle,r,t,ProbabilityWeight-angle,ProbabilityWeight,ProbabilityWeight-v0,prefix,PointProbability
31.7837612221,54.6247641113,97.3192377679,5.28893523218,1.0,1.0,1.0,560,0.000935865150112
34.2988969429,61.3263809998,101.070305025,6.14137277065,1.0,1.0,1.0,561,0.000689176343258
36.4985864608,22.0371327216,94.5539019624,2.79480411336,1.0,1.0,1.0,562,0.000428578945471
31.4915107643,15.9097177747,53.3546914118,1.76174008151,1.0,1.0,1.0,563,0.000953953941038
40.3170045213,6.16357317221,35.4107111018,0.883413733361,1.0,1.0,1.0,564,0.000118663983599
31.3716937934,33.0470044417,91.8113937566,3.49139346191,1.0,1.0,1.0,565,0.000960521725013
31.7475174286,52.1934145985,99.6221705736,5.11902518086,1.0,1.0,1.0,566,0.000938263788969
30.6891879039,36.3795238248,91.7864233573,3.71483975525,1.0,1.0,1.0,567,0.000987926081165
23.3269523462,39.9979942001,54.6809466853,3.05992864474,1.0,1.0,1.0,568,0.000409327749172
33.009761126,77.3326957022,47.5778610783,6.57271392914,1.0,1.0,1.0,569,0.000832084698684
30.5960601098,32.8604373959,87.0736859089,3.38801141297,1.0,1.0,1.0,570,0.000990293857223
29.3831927567,46.1191589667,88.0319674643,4.32222529465,1.0,1.0,1.0,571,0.00098979559701
36.7183141496,67.6922409196,96.6252045877,6.93270488898,1.0,1.0,1.0,572,0.000404395183724
27.3486079063,36.7234229184,73.1579942608,3.33738337729,1.0,1.0,1.0,573,0.000866541391794
30.2959833849,54.7669361275,88.2672465962,5.05022987166,1.0,1.0,1.0,574,0.000995609740874
32.5881513109,73.9890966353,57.4602473394,6.39265952263,1.0,1.0,1.0,575,0.000872303081012
34.1454238825,80.9616495101,36.9153130101,6.88192942712,1.0,1.0,1.0,576,0.000707272974788
29.4896027133,16.7658782591,49.0190307298,1.73604464745,1.0,1.0,1.0,577,0.000992172883523
35.015452795,79.1270099567,46.3524367236,7.01772377092,1.0,1.0,1.0,578,0.000603057255242
33.6764367273,44.3693031649,115.696690081,4.80597427579,1.0,1.0,1.0,579,0.00076111444747
22.4778747387,25.6595515322,40.2470975086,1.98641499044,1.0,1.0,1.0,580,0.000321648749059
21.5680971161,41.7308609087,47.1589047521,2.92988256859,1.0,1.0,1.0,581,0.000240607687111
31.5379874137,83.4026056897,23.1673359199,6.39370257109,1.0,1.0,1.0,582,0.000951271367959
28.0384340037,44.4094476941,80.2027297674,4.00423824279,1.0,1.0,1.0,583,0.000923483243113
25.9527955167,31.300128928,61.0191135263,2.75163738317,1.0,1.0,1.0,584,0.000718747558372
31.0049900525,55.6720681979,91.3647226195,5.22543850374,1.0,1.0,1.0,585,0.00097741113529
27.9589971151,24.2116495825,59.6702953426,2.34004527224,1.0,1.0,1.0,586,0.000917629415341
30.4677088863,11.0690662651,35.6953347472,1.19378790218,1.0,1.0,1.0,587,0.000993001769091
29.4993324162,15.310377928,45.2290361591,1.58963928523,1.0,1.0,1.0,588,0.000992368109981
31.0705082885,15.2436671802,49.9777259679,1.66718371985,1.0,1.0,1.0,589,0.000974756520975
28.737153012,17.152215804,47.4924571614,1.72957343033,1.0,1.0,1.0,590,0.000966046362482
32.5885196571,16.1061737899,57.7667804718,1.84503015571,1.0,1.0,1.0,591,0.000872269815375
25.424456265,56.2699796193,60.9210015454,4.31522184976,1.0,1.0,1.0,592,0.000656153967683
32.5718232384,19.5504064706,68.2765891133,2.2244296992,1.0,1.0,1.0,593,0.000873774193344
28.8836310614,32.6533828554,77.3445874011,3.18047369757,1.0,1.0,1.0,594,0.000972803282523
35.7352037146,76.7430723253,58.1707232314,7.09855418699,1.0,1.0,1.0,595,0.000516593472305
30.1910020885,42.91693096,92.7640874075,4.19554686518,1.0,1.0,1.0,596,0.000996628259839
39.6430503028,58.4046190356,143.127358231,6.89116902066,1.0,1.0,1.0,597,0.000155296950659
31.2917992598,18.7855896572,60.9234303721,2.05649446257,1.0,1.0,1.0,598,0.000964618388792
26.2037091901,20.3831218405,45.7504834761,1.86258065597,1.0,1.0,1.0,599,0.000747602185841
34.6110531528,8.26948914753,34.7969786963,1.01593501799,1.0,1.0,1.0,600,0.000651887013082
28.0068459725,18.5148049177,48.2017754448,1.81501330326,1.0,1.0,1.0,601,0.000921178858847
28.0412194735,27.2872274235,65.3816310154,2.62357912468,1.0,1.0,1.0,602,0.000923684954003
20.7254602122,19.160839248,27.1786044968,1.38827212799,1.0,1.0,1.0,603,0.000178531617096
30.6120811797,12.0962027477,39.1862629062,1.30915851462,1.0,1.0,1.0,604,0.000989910574481
30.4319713782,14.6508693718,46.2493863691,1.57083891327,1.0,1.0,1.0,605,0.000993640520868
28.1540289466,41.862301388,80.397936541,3.83436431268,1.0,1.0,1.0,606,0.000931648218108
36.2463618085,21.506697409,91.4523669416,2.71189348288,1.0,1.0,1.0,607,0.000457038101631
24.3383627844,34.1415888325,56.1543707993,2.78768579639,1.0,1.0,1.0,608,0.00052532901337
27.8018080278,45.2733817232,78.8678914072,4.03110679436,1.0,1.0,1.0,609,0.00090548120328
27.6836129861,60.231586335,67.4068698193,4.90417631197,1.0,1.0,1.0,610,0.000895869273026
23.3660955272,8.14497128202,15.6270260877,0.675605640888,1.0,1.0,1.0,611,0.00041361422121
29.7636045017,68.9528320879,60.5966622588,5.66896495439,1.0,1.0,1.0,612,0.000996241622484
32.4479040612,55.2320312081,100.655288555,5.43977945694,1.0,1.0,1.0,613,0.000884712551601
30.1461197818,11.5407225132,36.3551781625,1.23084981384,1.0,1.0,1.0,614,0.000996929901278
24.9652141467,74.8862903914,32.0174412104,4.91870900761,1.0,1.0,1.0,615,0.000600718300019
28.4369168149,78.6697923936,31.7908788972,5.69035017554,1.0,1.0,1.0,616,0.000949791889378
16.0250250945,9.88623730952,8.86451999553,0.561505327761,1.0,1.0,1.0,617,2.006764879e-05
35.5919812393,27.150211805,104.973882518,3.31459317912,1.0,1.0,1.0,618,0.000533629828774
23.1234282171,69.4961023481,35.8005128257,4.42010636729,1.0,1.0,1.0,619,0.000387363174329
31.2315398744,64.8607751866,76.5556033585,5.77004725398,1.0,1.0,1.0,620,0.000967556352232
41.0227276195,19.7616814856,109.281903862,2.83064019065,1.0,1.0,1.0,621,8.78031163882e-05
30.459240629,21.7479458118,65.1615570899,2.30324160325,1.0,1.0,1.0,622,0.000993157675596
37.1639741744,34.6377682382,131.815329037,4.3109164655,1.0,1.0,1.0,623,0.000357329011509
26.405747701,43.7618390747,71.0828960029,3.7273184256,1.0,1.0,1.0,624,0.000770264903249
33.5307957197,54.4603817466,108.527062684,5.56825933108,1.0,1.0,1.0,625,0.000777261705802
30.392260115,34.5130912656,88.0091419252,3.51430369962,1.0,1.0,1.0,626,0.000994291196218
32.9218761536,42.0027772982,109.992190246,4.49596343962,1.0,1.0,1.0,627,0.00084080542566
22.322941593,64.797675251,39.1819485769,4.1220440369,1.0,1.0,1.0,628,0.000306851206882
24.7691027863,7.93465638602,17.1183931461,0.697799452176,1.0,1.0,1.0,629,0.000577011250414
24.4411128109,25.1949559013,46.9604999944,2.12338219185,1.0,1.0,1.0,630,0.000537582879226
32.4391588844,62.0679665862,88.8772367582,5.84900462578,1.0,1.0,1.0,631,0.000885469095848
35.064387762,76.6165467891,56.5025570299,6.96166040019,1.0,1.0,1.0,632,0.000597137263795
33.366412854,45.9341951741,113.543430347,4.89288825609,1.0,1.0,1.0,633,0.00079508797394
20.6305038803,47.5690790737,43.2558577756,3.10759103436,1.0,1.0,1.0,634,0.000172320881159
35.5666114549,13.5737606158,58.8970148982,1.70354607899,1.0,1.0,1.0,635,0.000536659715026
28.1292541343,40.7929896088,79.8712560788,3.75053647139,1.0,1.0,1.0,636,0.00092993405569
28.6965246614,47.6093811268,83.6813147637,4.32536119126,1.0,1.0,1.0,637,0.000964033956413
23.7285737545,24.3976404936,43.2258229492,2.00030388373,1.0,1.0,1.0,638,0.000454179154938
33.1768311859,26.5394584885,89.792996037,3.02528034333,1.0,1.0,1.0,639,0.000815060505185
25.4665217963,35.1827330213,62.3300222847,2.99458247086,1.0,1.0,1.0,640,0.000661201731841
30.8051497123,6.60569565408,22.1304991934,0.723203692302,1.0,1.0,1.0,641,0.000984508130416
34.9869007408,30.7663331986,109.80388934,3.65247574347,1.0,1.0,1.0,642,0.000606511626289
23.2716453021,21.9158406223,38.2713973303,1.77265483363,1.0,1.0,1.0,643,0.000403304693208
30.4434463514,31.1997883269,83.8095245403,3.2184553603,1.0,1.0,1.0,644,0.00099344091069
26.3585233554,14.5809706137,34.5457326671,1.35422531604,1.0,1.0,1.0,645,0.000765018819818
27.9775588102,76.2421825694,36.9000316706,5.54589231068,1.0,1.0,1.0,646,0.000919014693065
29.6735297782,52.4873963668,86.7975115949,4.80359586726,1.0,1.0,1.0,647,0.000995231945987
28.142120257,59.3281853884,70.9153765187,4.93982265376,1.0,1.0,1.0,648,0.000930826717537
31.9107215765,68.1336987538,71.8306442815,6.04386115073,1.0,1.0,1.0,649,0.000927126797453
29.7439878175,44.8753758613,90.2751469498,4.2829344187,1.0,1.0,1.0,650,0.000996049179028
31.0632431542,11.9536229612,39.9023304989,1.31302350148,1.0,1.0,1.0,651,0.000975058781163
33.1678993005,47.9685231771,111.653950662,5.02782783588,1.0,1.0,1.0,652,0.000815984825093
30.7262374464,51.9472891388,93.5180108458,4.93779430462,1.0,1.0,1.0,653,0.000986890470443
31.0932087126,64.6351577294,76.3730910167,5.73383088092,1.0,1.0,1.0,654,0.000973799443101
30.8114155701,39.532763668,95.1130384483,4.00246172191,1.0,1.0,1.0,655,0.000984308705648
28.4564704782,15.2064243355,41.8293813389,1.52327707296,1.0,1.0,1.0,656,0.000950946505295
27.9027936251,27.7020724171,65.3977430232,2.64720107189,1.0,1.0,1.0,657,0.000913370849596
36.397724966,34.0465832756,125.421766861,4.15875021768,1.0,1.0,1.0,658,0.000439874642474
31.3647636696,56.6733794221,92.1635000389,5.34834629526,1.0,1.0,1.0,659,0.000960886100579
26.5381604899,50.6622642571,70.4655336236,4.18882056261,1.0,1.0,1.0,660,0.000784793653766
29.978038064,33.4877382099,84.3970894702,3.37564035361,1.0,1.0,1.0,661,0.000997346080026
27.8052444099,83.9212199484,16.6144999097,5.6426330536,1.0,1.0,1.0,662,0.000905754624658
37.5193208481,53.4619850778,137.421900466,6.15211216217,1.0,1.0,1.0,663,0.00032192022208
17.846385498,23.9781433388,24.1351138765,1.48011410181,1.0,1.0,1.0,664,5.19821592503e-05
26.2284708512,13.1425980684,31.0861016975,1.21708333541,1.0,1.0,1.0,665,0.000750409333201
28.2791180583,17.228731013,46.1704553742,1.70936902299,1.0,1.0,1.0,666,0.000939998974689
29.8471947576,24.6766183944,68.9721703795,2.54308021728,1.0,1.0,1.0,667,0.000996890055754
35.1997303899,17.8545094125,73.7936938768,2.20250454634,1.0,1.0,1.0,668,0.000580775079323
23.2306092945,19.9253620615,35.2866628909,1.61569236947,1.0,1.0,1.0,669,0.000398861591077
34.3137929143,27.8076135607,99.1525927364,3.26684241943,1.0,1.0,1.0,670,0.000687410260961
22.0382698589,18.8698881524,30.3343293385,1.45461647114,1.0,1.0,1.0,671,0.000280710682941
35.020069368,76.7412338945,55.872975918,6.95644504136,1.0,1.0,1.0,672,0.000602498724568
21.854006188,11.4187000334,18.9146799769,0.882978865128,1.0,1.0,1.0,673,0.00026453225051
19.5425951586,46.9609114998,38.8794591863,2.91499046988,1.0,1.0,1.0,674,0.000111939792223
32.5784059965,37.8317458818,104.928577082,4.07791727252,1.0,1.0,1.0,675,0.000873181927846
43.8842290931,83.5902888325,43.6020751058,8.89998148885,1.0,1.0,1.0,676,2.11084013071e-05
36.3123533016,13.9631121999,63.0142323183,1.78817705667,1.0,1.0,1.0,677,0.000449524965767
30.9583342797,36.8284476064,93.8461713816,3.78715888145,1.0,1.0,1.0,678,0.000979203401804
36.9388222774,82.5576346362,35.765332614,7.47502795949,1.0,1.0,1.0,679,0.000380757384315
17.2219207855,74.2405701404,15.8217819381,3.38256290635,1.0,1.0,1.0,680,3.80736068849e-05
39.8055724962,70.3657652031,102.337418329,7.65125532318,1.0,1.0,1.0,681,0.000145783469915
29.8840428191,25.6322261739,71.0838270952,2.63829087868,1.0,1.0,1.0,682,0.000997087526816
32.9573331024,18.6710069919,67.2295307039,2.1532144849,1.0,1.0,1.0,683,0.000837307256798
34.593265449,58.4914574524,108.818788827,6.0189616975,1.0,1.0,1.0,684,0.000654025098704
32.8913231829,79.3500791663,40.0996544564,6.59688986796,1.0,1.0,1.0,685,0.000843797454258
30.4396863162,49.5410313933,93.3630908565,4.72666741983,1.0,1.0,1.0,686,0.000993506889475
29.70680079,50.7290150145,88.2557482098,4.69343723014,1.0,1.0,1.0,687,0.000995642405124
25.8818965795,66.5594347523,49.8943791757,4.84611161106,1.0,1.0,1.0,689,0.000710473722275
39.2604862367,19.9634994042,100.946780083,2.73558605092,1.0,1.0,1.0,690,0.000179464132826
32.7808470643,30.8943388858,96.6259353831,3.43500774777,1.0,1.0,1.0,691,0.000854439133738
34.9432451559,27.3983273335,101.807923515,3.28162616694,1.0,1.0,1.0,688,0.000611793020932
25.7830812403,39.0349153136,66.3682128173,3.3138828936,1.0,1.0,1.0,692,0.000698866265372
33.1590914021,45.6088298654,112.171127451,4.83568163164,1.0,1.0,1.0,693,0.000816894787839
30.374338664,24.3927785799,70.8188901097,2.56005864865,1.0,1.0,1.0,694,0.00099456443639
32.726553709,14.1869458205,51.9364451272,1.63690542683,1.0,1.0,1.0,695,0.00085956425026
33.657768678,53.8496034147,110.124789533,5.54646591455,1.0,1.0,1.0,696,0.000763201467999
23.2118379392,28.09044479,45.6760862405,2.23053807307,1.0,1.0,1.0,697,0.000396836594177
30.0765048048,51.4990574975,89.940621941,4.80363469316,1.0,1.0,1.0,698,0.000997238957674
37.4548131166,17.3490168556,81.487919702,2.27932846187,1.0,1.0,1.0,699,0.000328199844739
27.6704811473,43.4912080221,78.0197845737,3.88653513077,1.0,1.0,1.0,700,0.000894776812751
31.1877263447,47.6071544463,98.8417437673,4.70068752736,1.0,1.0,1.0,701,0.000969609681444
28.3305393621,9.14588272668,25.7047892332,0.919000733166,1.0,1.0,1.0,702,0.000943282205345
29.4255729734,31.9283423077,79.3144751562,3.1759094653,1.0,1.0,1.0,703,0.000990795493711
30.6106645223,15.7531739983,49.9669742548,1.6960417552,1.0,1.0,1.0,704,0.000989944869769
30.6146909072,10.0699977216,32.9298544875,1.09245199537,1.0,1.0,1.0,705,0.000989847191727
25.8227191968,84.1968186943,13.6891706444,5.24293474399,1.0,1.0,1.0,706,0.000703532434151
32.4026054343,30.7883074195,94.2208683997,3.38486585145,1.0,1.0,1.0,707,0.000888608912431
23.229997647,69.7899556497,35.7031443451,4.44893554892,1.0,1.0,1.0,708,0.000398795534413
24.571927148,25.3712523031,47.7053576451,2.14869888013,1.0,1.0,1.0,709,0.000553259959131
16.0957838484,59.5202178635,23.1125258431,2.83091398405,1.0,1.0,1.0,710,2.08752227601e-05
24.0416685785,65.8182290338,44.0800398193,4.47592325206,1.0,1.0,1.0,711,0.000490327341079
29.6634342084,52.651099164,86.60447013,4.81247444141,1.0,1.0,1.0,712,0.000995098718698
31.3458670481,42.7260951599,99.9458976975,4.34040664334,1.0,1.0,1.0,713,0.000961870970557
34.106976815,37.9472730758,115.123615094,4.2803284285,1.0,1.0,1.0,714,0.000711775324744
23.7786267883,32.9094618065,52.6337041129,2.63657946226,1.0,1.0,1.0,715,0.000459894807908
35.197792241,79.3623313481,45.8703531736,7.0597734697,1.0,1.0,1.0,716,0.000581009201479
33.3093780005,71.449552734,68.2940737793,6.44464346205,1.0,1.0,1.0,717,0.000801165724486
28.8432093624,82.2021528327,22.8226985812,5.83193764293,1.0,1.0,1.0,718,0.000971017204113
37.490180587,14.9437775672,71.465984943,1.97298647544,1.0,1.0,1.0,719,0.000324748609288
41.8136321083,63.4693978677,142.596061084,7.63479303816,1.0,1.0,1.0,720,6.11830019997e-05
25.8805636824,80.06723659,23.2253532411,5.20257878713,1.0,1.0,1.0,721,0.00071031772232
28.4624628601,19.4986452755,52.0193976887,1.93884305179,1.0,1.0,1.0,722,0.000951297715273
37.249235471,10.3197008756,49.9056414011,1.36180550785,1.0,1.0,1.0,723,0.000348653704675
32.9379547106,64.2896516573,86.5431557279,6.05654159024,1.0,1.0,1.0,724,0.000839222543678
21.6819223902,50.9578494276,46.9363398751,3.43672975275,1.0,1.0,1.0,725,0.000249959567605
33.8865912942,72.3463022679,67.7219885929,6.58995215506,1.0,1.0,1.0,726,0.000737300571334
34.7302975661,16.1817897696,65.8840138853,1.975274215,1.0,1.0,1.0,727,0.000637524798817
33.3803504054,68.6213846653,77.1893351926,6.34357409898,1.0,1.0,1.0,728,0.000793594083273
34.1998453603,21.1301853732,80.2629283102,2.51604960927,1.0,1.0,1.0,729,0.000700877734954
34.675520559,18.0924754807,72.4371932463,2.19766088162,1.0,1.0,1.0,730,0.000644128105368
25.5438888743,18.141264099,39.4002508365,1.62313639992,1.0,1.0,1.0,731,0.000670463289541
26.3988507716,70.1659775677,45.393647182,5.06792993286,1.0,1.0,1.0,732,0.000769500776483
31.7091231421,58.2157777746,91.8738360909,5.50080660165,1.0,1.0,1.0,733,0.000940757535323
36.638643776,46.8452339158,136.694546693,5.45473763447,1.0,1.0,1.0,734,0.00041309419993
27.6081941298,33.706438604,71.8110279997,3.12670075057,1.0,1.0,1.0,735,0.000889529588937
31.1159563264,75.1760431542,48.8713976188,6.13883841995,1.0,1.0,1.0,736,0.000972821203372
32.3802702126,36.3956086411,102.198421792,3.92103393912,1.0,1.0,1.0,737,0.000890509483179
29.3963014152,70.3279550339,55.902629864,5.6490986656,1.0,1.0,1.0,738,0.000990112366326
32.8223442609,40.1307923801,108.345163363,4.31737498422,1.0,1.0,1.0,739,0.000850474930412
36.3982948376,35.1555540669,127.283725025,4.27715813488,1.0,1.0,1.0,740,0.000439810495047
31.5813544606,42.0143828255,101.22146975,4.31386565157,1.0,1.0,1.0,741,0.000948701150444
30.4994107541,29.1102297101,80.6895015465,3.02810211438,1.0,1.0,1.0,742,0.000992393057003
29.2292366346,64.8087505763,67.1551310663,5.39781723106,1.0,1.0,1.0,743,0.000985575716655
30.9773344135,45.2176311333,97.9150569403,4.48720934705,1.0,1.0,1.0,744,0.000978483404487
28.1455864784,23.5770158513,59.2662997089,2.29749207104,1.0,1.0,1.0,745,0.000931066299048
28.6227089075,76.9659656454,36.7361482779,5.6908737031,1.0,1.0,1.0,746,0.000960226181636
30.3996995486,35.7112978098,89.3865834473,3.62129490903,1.0,1.0,1.0,747,0.000994174041188
22.4927308645,48.4842291017,51.2434423643,3.43713395815,1.0,1.0,1.0,748,0.000323088306376
26.289698286,77.5177688879,29.7656417249,5.2384267115,1.0,1.0,1.0,749,0.000757316074129
30.5380732374,54.9390396965,89.4907716074,5.10136219658,1.0,1.0,1.0,750,0.00099159724466
29.1375751393,14.3518433369,41.6078410243,1.47397902125,1.0,1.0,1.0,751,0.00098262930659
27.8392442685,80.1865698013,26.5637866033,5.59834688274,1.0,1.0,1.0,752,0.000908441206682
33.0723732268,55.2166439337,104.587792694,5.54343570541,1.0,1.0,1.0,753,0.000825771361178
32.5320790169,31.7924488957,96.7183756321,3.49782113291,1.0,1.0,1.0,754,0.000877326306729
25.1641746126,16.1417662937,34.5119515265,1.42775851203,1.0,1.0,1.0,755,0.000624782340637
35.8408057068,68.5220148935,89.3212135019,6.8065224448,1.0,1.0,1.0,756,0.00050411642912
29.9426423564,54.6058207121,86.3910084305,4.98139633599,1.0,1.0,1.0,757,0.000997290079166
33.2392793374,47.67688728,112.247944579,5.01546499753,1.0,1.0,1.0,758,0.000808555130353
30.9220087258,76.5114064309,44.2605235853,6.13654441725,1.0,1.0,1.0,759,0.000980541995918
44.1638156083,68.0877763739,137.814906294,8.36189265329,1.0,1.0,1.0,760,1.8044375434e-05
33.4103574032,17.1339900261,64.1348605078,2.00876218799,1.0,1.0,1.0,761,0.000790366471049
32.7229243147,29.9377650081,94.5067206955,3.33278993051,1.0,1.0,1.0,762,0.000859904331983
33.8368957573,24.8791308002,89.1794510647,2.9051765318,1.0,1.0,1.0,763,0.000742982206766
24.6681450552,64.5157037441,48.234370706,4.54449277743,1.0,1.0,1.0,764,0.00056483515901
25.8725123053,7.68259519774,18.0987420952,0.705871554169,1.0,1.0,1.0,765,0.000709375059289
32.8264844322,50.5911747659,107.869408206,5.17610550363,1.0,1.0,1.0,766,0.000850077220274
29.9245661971,65.9966947467,67.9122657866,5.57892843602,1.0,1.0,1.0,767,0.000997242203225
33.4457457174,75.1412509918,56.5842507879,6.59741876366,1.0,1.0,1.0,768,0.000786540493346
23.6744522379,32.3665398423,51.7202154529,2.58647557711,1.0,1.0,1.0,769,0.000448028294518
30.4578650713,70.7005841624,59.0557963532,5.86658462699,1.0,1.0,1.0,770,0.000993182733912
28.4571137269,13.8505392915,38.4128560555,1.3902750783,1.0,1.0,1.0,771,0.000950984264952
29.4600299419,72.716183138,50.2473652525,5.74076633925,1.0,1.0,1.0,772,0.00099155669204
31.3180253418,15.1990930574,50.6429185942,1.67566713171,1.0,1.0,1.0,773,0.000963298816929
30.0286803074,36.7829833813,88.253346154,3.66954002073,1.0,1.0,1.0,774,0.00099733929344
30.5004131553,68.783629477,64.0489027969,5.80267521849,1.0,1.0,1.0,775,0.000992373165186
29.8289831161,16.9933939753,50.7532623497,1.77915544353,1.0,1.0,1.0,776,0.000996772482846
28.8488325853,23.3401116399,61.7852621723,2.3325658335,1.0,1.0,1.0,777,0.000971269277208
33.7252950811,62.7802052297,94.4157593349,6.12051060229,1.0,1.0,1.0,778,0.000755629373158
18.7466264113,62.6029229485,29.30137401,3.39673131481,1.0,1.0,1.0,779,7.92287418475e-05
31.2465913549,56.2918108449,91.9880638143,5.30474536271,1.0,1.0,1.0,780,0.000966834833173
30.8247501606,60.5158755685,83.0795145934,5.47606155381,1.0,1.0,1.0,781,0.00098387929427
32.8576395829,48.4179551069,109.38260612,5.01586025276,1.0,1.0,1.0,782,0.000847071746722
31.2541776976,25.1439245465,76.6770733061,2.71014244155,1.0,1.0,1.0,783,0.00096646805293
34.707952476,32.6556790684,111.68641258,3.82204830771,1.0,1.0,1.0,784,0.00064021953907
38.7002451097,19.5278169621,96.2927071194,2.64002386159,1.0,1.0,1.0,785,0.000219471454952
27.9720815111,77.6760448871,33.2967762154,5.57704176903,1.0,1.0,1.0,786,0.000918607016113
26.2620041251,51.6713435498,68.4771556309,4.20441978596,1.0,1.0,1.0,787,0.00075419821226
29.0364987548,37.0681132265,82.7558713539,3.57186869162,1.0,1.0,1.0,788,0.000979008950186
27.2027835979,41.9604643893,75.0847180449,3.71189009071,1.0,1.0,1.0,789,0.00085288019446
31.461223931,80.7826670622,31.9388090527,6.33775346687,1.0,1.0,1.0,790,0.000955661690431
36.7612527289,17.2681119135,78.1775022191,2.22700759806,1.0,1.0,1.0,791,0.000399740948426
24.5785065288,51.8983867129,59.8646152517,3.94719602872,1.0,1.0,1.0,792,0.000554050395097
23.6148152837,45.4710948003,56.8963370138,3.43569902256,1.0,1.0,1.0,793,0.000441287151361
26.7216079534,53.9163391406,69.3610194574,4.40719956181,1.0,1.0,1.0,794,0.000804443222807
33.0052338376,6.44881453399,24.8114857383,0.75653085778,1.0,1.0,1.0,795,0.000832538002348
31.1758666931,74.7699128813,50.2767252452,6.13896512829,1.0,1.0,1.0,796,0.000970153423992
23.6547793516,79.56946276,20.3323534389,4.74773202744,1.0,1.0,1.0,797,0.000445800247494
36.9835805381,50.2106542059,137.267613263,5.79964840796,1.0,1.0,1.0,798,0.000376041509545
34.0335746774,60.7320655081,100.814114008,6.05896964301,1.0,1.0,1.0,799,0.000720332552675
20.0251064035,78.7999509261,15.5930324589,4.00892408806,1.0,1.0,1.0,800,0.000136338045782
31.9450715139,61.5790905004,87.1750220938,5.73365099158,1.0,1.0,1.0,801,0.000924674157939
33.7147936763,17.2031231439,65.540109067,2.03499825664,1.0,1.0,1.0,802,0.000756811063562
28.3993563314,51.1030691038,80.4378128049,4.51072647707,1.0,1.0,1.0,803,0.000947537273127
22.580643671,53.5372041465,49.7359068258,3.70618837424,1.0,1.0,1.0,804,0.000331679954305
22.8833778548,38.9304540572,52.2387944561,2.93456728789,1.0,1.0,1.0,805,0.000362194464558
23.7114122684,63.9155393231,45.3125221497,4.34618989125,1.0,1.0,1.0,806,0.000452225416452
34.9813317833,79.7493608284,43.7318464163,7.02509891631,1.0,1.0,1.0,807,0.00060718538175
36.7249632969,79.0454808981,51.3525072772,7.35832109824,1.0,1.0,1.0,808,0.000403672881518
24.1947499453,41.0671500573,59.1712612869,3.24379056953,1.0,1.0,1.0,809,0.000508308686542
26.4023307747,14.0590437709,33.5233176482,1.30891798839,1.0,1.0,1.0,810,0.000769886422372
25.139904232,83.7872962092,13.8764912962,5.10046069662,1.0,1.0,1.0,811,0.000621848727734
25.5423206649,72.1118470624,38.9197413772,4.9607249302,1.0,1.0,1.0,812,0.00067027587178
34.9209873952,14.9730143906,62.1165911049,1.84129156798,1.0,1.0,1.0,813,0.000614485381079
27.8300300993,78.6673508756,30.4546431367,5.56886196269,1.0,1.0,1.0,814,0.000907716486448
27.5411965593,74.5917093543,39.6512260078,5.4186290738,1.0,1.0,1.0,815,0.000883766767763
26.2627439338,46.507044854,70.2834252946,3.88827429072,1.0,1.0,1.0,816,0.000754281635054
31.3691763898,52.3020346387,97.1665936284,5.06545138113,1.0,1.0,1.0,817,0.000960654283786
28.4634761325,36.9202164635,79.4040757846,3.48940348001,1.0,1.0,1.0,818,0.000951356980328
33.2825138051,9.38093081219,36.3555013382,1.10713672317,1.0,1.0,1.0,819,0.000804008257812
25.8907266016,31.8157793644,61.2843157294,2.78557713283,1.0,1.0,1.0,820,0.000711506761318
33.9938808461,69.2282757871,78.2009359727,6.48659308571,1.0,1.0,1.0,821,0.000724937753119
31.314958804,5.37056185314,18.6491004419,0.598159097544,1.0,1.0,1.0,822,0.000963454385785
23.9792886576,31.6799338224,52.4452898646,2.57005928121,1.0,1.0,1.0,823,0.000483053868431
28.9201374097,36.8534958064,81.9168534639,3.5398895206,1.0,1.0,1.0,824,0.000974364451045
35.4813147256,47.9916481774,127.761784655,5.38046824843,1.0,1.0,1.0,825,0.000546870077115
37.1263435937,78.5884489663,54.5561601421,7.42702128124,1.0,1.0,1.0,826,0.000361192846796
29.5695837734,32.7076792968,81.1323961273,3.26081965942,1.0,1.0,1.0,827,0.000993667173516
29.7597347117,32.7562561882,82.2428503062,3.28612032899,1.0,1.0,1.0,828,0.000996204870272
36.9737615538,64.0000993337,109.923909052,6.78200507224,1.0,1.0,1.0,829,0.000377073630023
31.1000488847,41.1774352277,97.8179124262,4.17878717424,1.0,1.0,1.0,830,0.000973507303095
20.7974482401,22.9683860061,31.7150055197,1.65625429555,1.0,1.0,1.0,831,0.000183344757233
36.7894110403,41.1951609599,136.891947717,4.94499170589,1.0,1.0,1.0,832,0.00039670202502
26.5995927771,16.2685618203,38.8312889007,1.5207368367,1.0,1.0,1.0,833,0.000791438433745
30.9791956113,19.1109590079,60.589952593,2.06990741401,1.0,1.0,1.0,834,0.000978412144342
25.1397596769,44.8694218415,64.4898930025,3.61957866326,1.0,1.0,1.0,835,0.000621831252496
20.8669462594,38.5140360411,43.2976895461,2.65183258772,1.0,1.0,1.0,836,0.000188077491187
27.5416053604,78.1876723452,31.0183519701,5.50170752948,1.0,1.0,1.0,837,0.000883802298654
33.8693423222,33.9915117689,108.517879768,3.86435425192,1.0,1.0,1.0,838,0.00073927596202
27.0498783684,51.4470684264,72.7801531339,4.31712042751,1.0,1.0,1.0,839,0.000838020970668
